,Point_number,Point Latitude,Point Longitude,Pharmacy name,Pharmacy Latitude,Pharmacy Longitude,Pharmacy distance to point,Pharmacy Adress,Pharmacy Address
686,241,-34.59936567170366,-58.492201317799946,Farma365,-34.602016,-58.494705,373,,Cuenca 3005
687,241,-34.59936567170366,-58.492201317799946,Farmacias Dr. Ahorro,-34.59905606468716,-58.496838212013245,426,,Cuenca 3384
688,242,-34.59936567170366,-58.48434854215995,Farmacia Neres,-34.6003476873333,-58.485824538456995,173,,Av Nazca 3001
689,243,-34.59936567170366,-58.476495766519946,Farmacity,-34.59698852646894,-58.47666263580322,265,,"Warnes 2707, Local 7"
690,244,-34.59936567170366,-58.46864299087995,Farmacia La Central,-34.60286,-58.464874,520,,2802 Avenida San Martín
691,244,-34.59936567170366,-58.46864299087995,La Central,-34.602813720703125,-58.464839935302734,518,,
692,245,-34.59936567170366,-58.46079021523995,Farmacia ABC,-34.603077418372706,-58.463983735196486,506,,
693,245,-34.59936567170366,-58.46079021523995,Farmacia La Central,-34.60286,-58.464874,539,,2802 Avenida San Martín
694,245,-34.59936567170366,-58.46079021523995,La Central,-34.602813720703125,-58.464839935302734,533,,
695,246,-34.59936567170366,-58.45293743959995,ChinoAmigo,-34.600156520770575,-58.45256037379643,94,,
696,247,-34.59936567170366,-58.44508466395995,Farmacity,-34.59910772458602,-58.439610430053555,502,,Av. Corrientes 5288
697,247,-34.59936567170366,-58.44508466395995,Farmacity,-34.5948445414056,-58.44408996802182,511,,Av Corrientes 5801
698,247,-34.59936567170366,-58.44508466395995,farmacia cadefa,-34.601741790771484,-58.44173812866211,404,,
699,248,-34.59936567170366,-58.43723188831996,Farmacity,-34.59910772458602,-58.439610430053555,219,,Av. Corrientes 5288
700,248,-34.59936567170366,-58.43723188831996,Farmacia Duran,-34.5966102613401,-58.43177936233379,586,,Tucuman 3199
701,248,-34.59936567170366,-58.43723188831996,Farmacia Julián Alvarez,-34.599344,-58.434082,288,,Julián Álvarez 601
702,248,-34.59936567170366,-58.43723188831996,Kioskito,-34.59864507297232,-58.43637783867175,112,,Juan ramirez de velazco 471
703,248,-34.59936567170366,-58.43723188831996,Antigua del Águila,-34.600806,-58.436413,177,,Av. Corrientes
704,248,-34.59936567170366,-58.43723188831996,Farmacia Malvinas Gurruchaga,-34.59636500664393,-58.43184067413278,596,,Av. Córdoba 4895
705,248,-34.59936567170366,-58.43723188831996,farmacia cadefa,-34.601741790771484,-58.44173812866211,490,,
706,248,-34.59936567170366,-58.43723188831996,Farmacia Ricardo,-34.596467,-58.43168,602,,Scalabrini Ortiz
707,248,-34.59936567170366,-58.43723188831996,Farmacia  Nuestra Sra De La Consolacion,-34.596399,-58.431766,599,,
708,248,-34.59936567170366,-58.43723188831996,Optica margarita,-34.595811,-58.434832,452,,Julian Alvarez
709,249,-34.59936567170366,-58.42937911267995,Farmacity,-34.60215281613952,-58.431075051332925,347,,Av. Corrientes 4647
710,249,-34.59936567170366,-58.42937911267995,Farmacity,-34.59419133002287,-58.430110863636834,579,,Av. Córdoba 4601
711,249,-34.59936567170366,-58.42937911267995,Farmacity,-34.59894029053083,-58.429255932569504,48,,Av. Estado de Israel 4503
712,249,-34.59936567170366,-58.42937911267995,Farmacia Julián Alvarez,-34.599344,-58.434082,430,,Julián Álvarez 601
713,249,-34.59936567170366,-58.42937911267995,Farmacias Dr. Ahorro,-34.60191642164706,-58.43173027038574,356,,Av. Estado de Israel 4790
714,249,-34.59936567170366,-58.42937911267995,Farmacia Malvinas Gurruchaga,-34.59636500664393,-58.43184067413278,403,,Av. Córdoba 4895
715,249,-34.59936567170366,-58.42937911267995,Farmacia  Nuestra Sra De La Consolacion,-34.596399,-58.431766,396,,
716,249,-34.59936567170366,-58.42937911267995,Farmacia Duran,-34.5966102613401,-58.43177936233379,377,,Tucuman 3199
717,249,-34.59936567170366,-58.42937911267995,Farmacia Ricardo,-34.596467,-58.43168,385,,Scalabrini Ortiz
718,249,-34.59936567170366,-58.42937911267995,Supermercado Diamante,-34.601966857910156,-58.425411224365234,464,,Palestina
719,249,-34.59936567170366,-58.42937911267995,Farmacia Super Almagro,-34.60215308950078,-58.43062001815457,330,,Corrientes 4617
720,249,-34.59936567170366,-58.42937911267995,AKIREMA,-34.59855270385742,-58.423587799072266,538,,Gascon 1041
721,250,-34.59936567170366,-58.42152633703996,Farmacia Alfa,-34.597803238989734,-58.42192679643631,177,,Av. Córdoba 3902
722,250,-34.59936567170366,-58.42152633703996,Farmacity,-34.59757582681364,-58.42261612415314,222,,Av. Córdoba 3949
723,250,-34.59936567170366,-58.42152633703996,Farmacity,-34.60331407086022,-58.41976689377365,468,,Av. Corrientes 3930
724,250,-34.59936567170366,-58.42152633703996,Farmacity,-34.60401495782871,-58.42425470400665,574,,Gascón 632
725,250,-34.59936567170366,-58.42152633703996,Farmacia Bulnes,-34.60348804467556,-58.42035922114793,471,,Corrientes
726,250,-34.59936567170366,-58.42152633703996,Farmaliv,-34.597713906637026,-58.41735528425325,424,,Bulnes 3599
727,250,-34.59936567170366,-58.42152633703996,Supermercado Diamante,-34.601966857910156,-58.425411224365234,458,,Palestina
728,250,-34.59936567170366,-58.42152633703996,AKIREMA,-34.59855270385742,-58.423587799072266,209,,Gascon 1041
729,251,-34.59936567170366,-58.41367356139996,Farmacity,-34.59788454025383,-58.41434067881191,175,,Av. Córdoba 3381
730,251,-34.59936567170366,-58.41367356139996,Farmacia Vasallo,-34.603366,-58.410783,518,,Juncal 2120
731,251,-34.59936567170366,-58.41367356139996,Farmacia Nueva Delta,-34.596185183397786,-58.41530440437243,384,,Honduras 3702
732,251,-34.59936567170366,-58.41367356139996,Farmaliv,-34.597713906637026,-58.41735528425325,384,,Bulnes 3599
733,251,-34.59936567170366,-58.41367356139996,Farmacia Garden,-34.598930279895114,-58.40917427707212,415,,Av. Cordoba 2932
734,251,-34.59936567170366,-58.41367356139996,Farmacity,-34.598589,-58.410803,276,,Av Rivadavia 3800
735,251,-34.59936567170366,-58.41367356139996,Un Éxito,-34.595656,-58.414991,430,,
736,252,-34.59936567170366,-58.40582078575996,Farmacity,-34.59864088747099,-58.403750037084386,206,,Av. Juan Martín de Pueyrredón 991
737,252,-34.59936567170366,-58.40582078575996,Farmacia Azul Clínicas,-34.59903743596015,-58.40259075164795,298,,Av. Córdoba 2501
738,252,-34.59936567170366,-58.40582078575996,Farmacia Morteo,-34.59662201362321,-58.40036988258362,585,,Marcelo T. de Alvear 2300
739,252,-34.59936567170366,-58.40582078575996,Farmacia La Santé,-34.596283,-58.401875,498,,Marcelo Torcuato de Alvear 2408
740,252,-34.59936567170366,-58.40582078575996,Soy Tu Farmacia Once,-34.601116,-58.40461,224,,Av. Pueyrredon 776
741,252,-34.59936567170366,-58.40582078575996,Farmacia Rex,-34.5992171091055,-58.400947056645464,446,,Av. Córdoba 2401
742,252,-34.59936567170366,-58.40582078575996,Kiosco,-34.59761843891225,-58.404064232316145,252,,Avenida Córdoba
743,252,-34.59936567170366,-58.40582078575996,Farmacia Paraguay,-34.59597945213218,-58.404666,391,,Pueyrredon y Paraguay
744,252,-34.59936567170366,-58.40582078575996,Farmacia Sanatorial S.R.L.,-34.596653624683604,-58.40443201413384,327,,Larrea 906
745,252,-34.59936567170366,-58.40582078575996,Pharma Health,-34.59795603090995,-58.400926990289136,475,,Paraguay 2322
746,252,-34.59936567170366,-58.40582078575996,Farmacia,-34.5953683,-58.4067047,452,,Mansilla 2801
747,252,-34.59936567170366,-58.40582078575996,Farmacia Garden,-34.598930279895114,-58.40917427707212,311,,Av. Cordoba 2932
748,252,-34.59936567170366,-58.40582078575996,Farmacia Morteo,-34.596475742211865,-58.40473292741435,336,,Marcelo T de Alvear 2300
749,252,-34.59936567170366,-58.40582078575996,Farmacity,-34.598589,-58.410803,464,,Av Rivadavia 3800
750,252,-34.59936567170366,-58.40582078575996,Farmacia Mansilla,-34.596331073286116,-58.40436514462402,363,,Mansilla
751,253,-34.59936567170366,-58.39796801011996,Farmacia Clínicas,-34.599958260543566,-58.397160185234206,99,,Av. Córdoba 2064
752,253,-34.59936567170366,-58.39796801011996,Farmacia Rex,-34.5992171091055,-58.400947056645464,273,,Av. Córdoba 2401
753,253,-34.59936567170366,-58.39796801011996,Farmacia Azul Clínicas,-34.59903743596015,-58.40259075164795,425,,Av. Córdoba 2501
754,253,-34.59936567170366,-58.39796801011996,Farmacity,-34.59864088747099,-58.403750037084386,535,,Av. Juan Martín de Pueyrredón 991
755,253,-34.59936567170366,-58.39796801011996,Farmacia Morteo,-34.59662201362321,-58.40036988258362,376,,Marcelo T. de Alvear 2300
756,253,-34.59936567170366,-58.39796801011996,Farmacia La Santé,-34.596283,-58.401875,495,,Marcelo Torcuato de Alvear 2408
757,253,-34.59936567170366,-58.39796801011996,Alergia Junín,-34.60392534493139,-58.39687600825791,517,,Junín 43
758,253,-34.59936567170366,-58.39796801011996,Farmacity,-34.59962009081107,-58.39381897186424,381,,Av. Córdoba 1861
759,253,-34.59936567170366,-58.39796801011996,Saturn Suplementos Nutritivos,-34.59721814815073,-58.39512348175049,353,,Marcelo T. De Alvear 1911
760,253,-34.59936567170366,-58.39796801011996,farmacia abc,-34.5986366,-58.3916676,582,,Rodriguez peña
761,253,-34.59936567170366,-58.39796801011996,Farmacia Salvador,-34.60127282181815,-58.39281402677325,517,,Callao 689
762,253,-34.59936567170366,-58.39796801011996,Farmacity,-34.595475075363055,-58.397808308222885,433,,Av. Santa Fe 2139
763,253,-34.59936567170366,-58.39796801011996,Farmacias Dr. Ahorro,-34.60446548461914,-58.39889907836914,574,,Av. Corrientes 2276
764,253,-34.59936567170366,-58.39796801011996,optika,-34.595803425488995,-58.39999084957182,437,,"Azcuénaga 1092, Buenos Aires, Ciudad Autónoma de Buenos Aires"
765,253,-34.59936567170366,-58.39796801011996,Farmacia Once,-34.60321731170494,-58.397104464202485,436,,Lavalle 2099
766,253,-34.59936567170366,-58.39796801011996,Dencorp,-34.598119724079964,-58.39689829662253,169,,Junin 997
767,253,-34.59936567170366,-58.39796801011996,Farmacia San Pablo,-34.602564361077754,-58.395037233226134,445,,Lavalle 2000
768,253,-34.59936567170366,-58.39796801011996,Nueva Farmacia Solari,-34.59635264772967,-58.3947479724884,446,,Riobamba 1076
769,253,-34.59936567170366,-58.39796801011996,Pharma Health,-34.59795603090995,-58.400926990289136,313,,Paraguay 2322
770,253,-34.59936567170366,-58.39796801011996,Farmacia abc,-34.6021932,-58.3960527,360,,
771,253,-34.59936567170366,-58.39796801011996,Farmacia Vantage,-34.5952786,-58.3991333,467,,Av. Santa Fe 2249
772,253,-34.59936567170366,-58.39796801011996,Farmacia TKL Facultad,-34.597667791678596,-58.393933982483354,415,,Marcelo T. de Alvear 2045
773,253,-34.59936567170366,-58.39796801011996,Pharma,-34.603869196714136,-58.39669770149816,514,,Av. Corrientes 2101
774,253,-34.59936567170366,-58.39796801011996,Farmacia Castagna,-34.60237563712886,-58.39718341827392,342,,Tucuman 2102
775,254,-34.59936567170366,-58.390115234479964,farmacia abc,-34.5986366,-58.3916676,163,,Rodriguez peña
776,254,-34.59936567170366,-58.390115234479964,Farmarcia Del Carmen,-34.59980573236232,-58.39146006520362,132,,
777,254,-34.59936567170366,-58.390115234479964,Farmacia Clínicas,-34.599958260543566,-58.397160185234206,648,,Av. Córdoba 2064
778,254,-34.59936567170366,-58.390115234479964,Farmacia OSPJN,-34.60159004378257,-58.38677425690707,393,,
779,254,-34.59936567170366,-58.390115234479964,Farmacia TKL América,-34.59932327270508,-58.38723373413086,264,,Av. Córdoba 1402
780,254,-34.59936567170366,-58.390115234479964,Farmacity,-34.59931223653337,-58.387532132329554,236,,Av. Córdoba 1467
781,254,-34.59936567170366,-58.390115234479964,Farmacity,-34.59962009081107,-58.39381897186424,340,,Av. Córdoba 1861
782,254,-34.59936567170366,-58.390115234479964,Saturn Suplementos Nutritivos,-34.59721814815073,-58.39512348175049,517,,Marcelo T. De Alvear 1911
783,254,-34.59936567170366,-58.390115234479964,Farmacity,-34.59586227675812,-58.39248059822616,446,,Av. Santa Fe 1740
784,254,-34.59936567170366,-58.390115234479964,Farmacia VIP de la Plaza,-34.59479,-58.390167,509,,Montevideo 1200
785,254,-34.59936567170366,-58.390115234479964,Farmacia Salvador,-34.60127282181815,-58.39281402677325,325,,Callao 689
786,254,-34.59936567170366,-58.390115234479964,Farmacia Obra Social del Poder Judicial,-34.601657,-58.386603,410,,Tucumán 1399
787,254,-34.59936567170366,-58.390115234479964,Farmacia San Pablo,-34.602564361077754,-58.395037233226134,574,,Lavalle 2000
788,254,-34.59936567170366,-58.390115234479964,Nueva Farmacia Solari,-34.59635264772967,-58.3947479724884,541,,Riobamba 1076
789,254,-34.59936567170366,-58.390115234479964,Orthodontika,-34.59724,-58.389708,239,,Marcelo T Alvear
790,254,-34.59936567170366,-58.390115234479964,Bio helper,-34.597190856933594,-58.385746002197266,467,,
791,254,-34.59936567170366,-58.390115234479964,Superfarma,-34.60332938424671,-58.386390209198,557,,Uruguay 477
792,254,-34.59936567170366,-58.390115234479964,Farmacia Cientifica Centro,-34.597006189697765,-58.387742042541504,340,,Marcelo T. De Alvear 1487
793,254,-34.59936567170366,-58.390115234479964,Farmalink,-34.59808,-58.38515,476,,Paraguay 1178
794,254,-34.59936567170366,-58.390115234479964,Kiosko Juancho,-34.599390959999994,-58.38567954,406,,Pellegrini
795,254,-34.59936567170366,-58.390115234479964,Rp Porteña,-34.60392105519411,-58.387742042541504,551,,Corrientes 1499
796,254,-34.59936567170366,-58.390115234479964,Farmacia ABC,-34.60275650024414,-58.39137268066406,394,,Lavalle
797,254,-34.59936567170366,-58.390115234479964,FarmaPlus,-34.60315609414791,-58.38665725346581,527,,Uruguay 473
798,254,-34.59936567170366,-58.390115234479964,Farmacia TKL Facultad,-34.597667791678596,-58.393933982483354,397,,Marcelo T. de Alvear 2045
799,254,-34.59936567170366,-58.390115234479964,Locutorio,-34.60416709979021,-58.38841231773963,556,,Av. Corrientes
800,254,-34.59936567170366,-58.390115234479964,Farmacia Nobel,-34.60272462686285,-58.38666282505552,489,,Lavalle 1401
801,255,-34.59936567170366,-58.38226245883996,Farmacity,-34.59606976737402,-58.38149658890377,373,,Carlos Pellegrini 1043/51
802,255,-34.59936567170366,-58.38226245883996,Farmacity,-34.60244732461057,-58.379806482522696,410,,Lavalle 919
803,255,-34.59936567170366,-58.38226245883996,Farmacia Obra Social del Poder Judicial,-34.601657,-58.386603,472,,Tucumán 1399
804,255,-34.59936567170366,-58.38226245883996,Farmacia Rp./ Scannapietro,-34.601337,-58.378098,440,,Esmeralda 599
805,255,-34.59936567170366,-58.38226245883996,Farmacia Córdoba 876,-34.5989667847501,-58.37935209274291,270,,Av. Córdoba 876
806,255,-34.59936567170366,-58.38226245883996,Farmacity,-34.595784446564366,-58.38579542699051,513,,Av. Santa Fe 1310
807,255,-34.59936567170366,-58.38226245883996,Farmacias Dr. Ahorro,-34.604503,-58.382295,571,,Cerrito 342
808,255,-34.59936567170366,-58.38226245883996,Farmacia OSPJN,-34.60159004378257,-58.38677425690707,481,,
809,255,-34.59936567170366,-58.38226245883996,Farmacias Dr. Ahorro,-34.600032204551084,-58.377002099267116,487,,Maipú 505
810,255,-34.59936567170366,-58.38226245883996,Farmacity,-34.603869196000616,-58.38411368077937,529,,Av. Corrientes 1236
811,255,-34.59936567170366,-58.38226245883996,Farmacia TKL América,-34.59932327270508,-58.38723373413086,455,,Av. Córdoba 1402
812,255,-34.59936567170366,-58.38226245883996,Farmacity,-34.59876619910711,-58.376574999628964,525,,Av. Córdoba 685
813,255,-34.59936567170366,-58.38226245883996,Soy Tu Farmacia,-34.595577,-58.385617,521,,Av. Santa Fe 1299
814,255,-34.59936567170366,-58.38226245883996,Farmacity,-34.59931223653337,-58.387532132329554,482,,Av. Córdoba 1467
815,255,-34.59936567170366,-58.38226245883996,Farmacity,-34.595244370810924,-58.3785917776459,568,,Av. Santa Fe 802
816,255,-34.59936567170366,-58.38226245883996,Farmacia Arenales,-34.59507716442535,-58.3846236414795,524,,Arenales 1302
817,255,-34.59936567170366,-58.38226245883996,Farmacia America,-34.599065,-58.383963,159,,Av. Cordoba 1402
818,255,-34.59936567170366,-58.38226245883996,Farmacia Rp./ - Went,-34.60356431021663,-58.37959650960197,527,,Av. Corrientes 901
819,255,-34.59936567170366,-58.38226245883996,Farmacia Suiza,-34.60117438567309,-58.377052239319774,518,,Tucumán 701
820,255,-34.59936567170366,-58.38226245883996,365 Kioscos Argentinos,-34.60252960355065,-58.38197721466336,353,,cerrito 512
821,255,-34.59936567170366,-58.38226245883996,Farmacia Axxa Pharma,-34.59482307126812,-58.38164850490254,508,,Cerrito 1174
822,255,-34.59936567170366,-58.38226245883996,Farmacia OSSEG,-34.60179278627581,-58.38087558746338,298,,Carlos Pellegrini 559
823,255,-34.59936567170366,-58.38226245883996,Farmalink,-34.59808,-58.38515,300,,Paraguay 1178
824,255,-34.59936567170366,-58.38226245883996,Farmacia Inglesa Del Norte,-34.59532715535263,-58.38172093239522,452,,Carlos Pellegrini 1091
825,255,-34.59936567170366,-58.38226245883996,Bio helper,-34.597190856933594,-58.385746002197266,400,,
826,255,-34.59936567170366,-58.38226245883996,Locutorio,-34.60416709979021,-58.38841231773963,776,,Av. Corrientes
827,255,-34.59936567170366,-58.38226245883996,FarmaPlus,-34.60315609414791,-58.38665725346581,583,,Uruguay 473
828,255,-34.59936567170366,-58.38226245883996,Superfarma,-34.60332938424671,-58.386390209198,581,,Uruguay 477
829,255,-34.59936567170366,-58.38226245883996,Farmacia Nobel,-34.60272462686285,-58.38666282505552,549,,Lavalle 1401
830,255,-34.59936567170366,-58.38226245883996,Farmacia Cientifica Centro,-34.597006189697765,-58.387742042541504,566,,Marcelo T. De Alvear 1487
831,255,-34.59936567170366,-58.38226245883996,Farmacia de Cusatis,-34.59505707181544,-58.38472949983511,530,,Libertad 1092
832,255,-34.59936567170366,-58.38226245883996,Rp Porteña,-34.60392105519411,-58.387742042541504,713,,Corrientes 1499
833,255,-34.59936567170366,-58.38226245883996,Farmacia San Nicolás,-34.59550476074219,-58.385623931884766,528,,
834,255,-34.59936567170366,-58.38226245883996,Kiosko Juancho,-34.599390959999994,-58.38567954,313,,Pellegrini
835,255,-34.59936567170366,-58.38226245883996,Farmacia del Centro,-34.59674340399635,-58.382590065911344,293,,Cerrito 1044
836,256,-34.59936567170366,-58.374409683199964,Farmacias Azul,-34.599145362614564,-58.375358632029204,90,,
837,256,-34.59936567170366,-58.374409683199964,Farmacity,-34.59876619910711,-58.376574999628964,209,,Av. Córdoba 685
838,256,-34.59936567170366,-58.374409683199964,Farmacity,-34.600685,-58.374233,147,,San Martín 628
839,256,-34.59936567170366,-58.374409683199964,Farmacity,-34.599439606780216,-58.37124090059618,290,,Av. Leandro N. Alem 702
840,256,-34.59936567170366,-58.374409683199964,farmacia fenix tucuman,-34.60086252742132,-58.37349235064454,186,,
841,256,-34.59936567170366,-58.374409683199964,Farmacia Rp./ Scannapietro,-34.601337,-58.378098,402,,Esmeralda 599
842,256,-34.59936567170366,-58.374409683199964,Farmacias Dr. Ahorro,-34.600032204551084,-58.377002099267116,248,,Maipú 505
843,256,-34.59936567170366,-58.374409683199964,Farmacity,-34.60325523284773,-58.373578193900315,439,,Av. Corrientes 484
844,256,-34.59936567170366,-58.374409683199964,Farmacia Viamonte,-34.60296643178692,-58.371281325817115,492,,Av. Corrientes 301
845,256,-34.59936567170366,-58.374409683199964,Farmar,-34.603497294707786,-58.37682939481092,510,,Av. Corrientes 702
846,256,-34.59936567170366,-58.374409683199964,Farmacia Rp./ - La Botica de Martín,-34.602408,-58.375917,365,,Lavalle 646
847,256,-34.59936567170366,-58.374409683199964,Farmacia Azul Pacífico,-34.597136679593405,-58.371553678916804,360,,Av. Córdoba 533
848,256,-34.59936567170366,-58.374409683199964,Farmacity,-34.602473307024326,-58.375302701813865,355,,Florida 474
849,256,-34.59936567170366,-58.374409683199964,Farmacity,-34.60437145307478,-58.37342248587407,564,,Sarmiento 481
850,256,-34.59936567170366,-58.374409683199964,Farmacia Azul,-34.596188326523695,-58.37318037824426,371,,Reconquista 1015
851,256,-34.59936567170366,-58.374409683199964,Farmacia Córdoba 876,-34.5989667847501,-58.37935209274291,455,,Av. Córdoba 876
852,256,-34.59936567170366,-58.374409683199964,Farmacia Suiza,-34.60117438567309,-58.377052239319774,314,,Tucumán 701
853,256,-34.59936567170366,-58.374409683199964,Farma Plus,-34.59876223968798,-58.373291796860144,122,,
854,256,-34.59936567170366,-58.374409683199964,Farmacia Mihanovich,-34.59859491606715,-58.37375386890488,104,,San Martin 908
855,256,-34.59936567170366,-58.374409683199964,+ Vision Óptica,-34.6022063321203,-58.37529177962849,326,,Florida
856,257,-34.59936567170366,-58.36655690755996,Farmacity,-34.599439606780216,-58.37124090059618,429,,Av. Leandro N. Alem 702
857,257,-34.59936567170366,-58.36655690755996,Farmacia Viamonte,-34.60296643178692,-58.371281325817115,589,,Av. Corrientes 301
858,257,-34.59936567170366,-58.36655690755996,Farmacity,-34.6028588438828,-58.36711379986176,392,,Av. Alicia Moreau de Justo 350
859,257,-34.59936567170366,-58.36655690755996,Farmacia Azul Pacífico,-34.597136679593405,-58.371553678916804,520,,Av. Córdoba 533
860,257,-34.59936567170366,-58.36655690755996,Farmacity,-34.60277577045136,-58.36372751515197,459,,Juana Manso 475
861,260,-34.592743840185136,-58.51575964471994,Farmacia Dubin,-34.588427979161985,-58.51409495134466,504,,Av.  Mosoni 3199
862,260,-34.592743840185136,-58.51575964471994,Farmacia Internacional,-34.590461,-58.51812,333,,
863,261,-34.592743840185136,-58.507906869079946,Farmacia Dublin,-34.588849188478136,-58.506548429790364,451,,Av. Mosconi
864,261,-34.592743840185136,-58.507906869079946,Farmacia Nueva York,-34.594751184987,-58.503045851929016,498,,Av. San Martin
865,261,-34.592743840185136,-58.507906869079946,NucleoFarma,-34.5929,-58.5054,230,,Habana 3336
866,262,-34.592743840185136,-58.50005409343995,Farmacia Andrea,-34.588521,-58.499957,470,,Av. Nazca 4398
867,262,-34.592743840185136,-58.50005409343995,Farmacia Nueva York,-34.594751184987,-58.503045851929016,353,,Av. San Martin
868,262,-34.592743840185136,-58.50005409343995,NucleoFarma,-34.5929,-58.5054,490,,Habana 3336
869,262,-34.592743840185136,-58.50005409343995,Farmacia Morán,-34.597857,-58.504766,714,,
870,262,-34.592743840185136,-58.50005409343995,Farmacia Incaica,-34.59700583245849,-58.49740737201251,532,,
871,265,-34.592743840185136,-58.476495766519946,Farmacity,-34.59698852646894,-58.47666263580322,472,,"Warnes 2707, Local 7"
872,269,-34.592743840185136,-58.44508466395995,Farmacity,-34.5948445414056,-58.44408996802182,250,,Av Corrientes 5801
873,269,-34.592743840185136,-58.44508466395995,Farmacia Nueva Darwin,-34.594006,-58.445133,140,,Av. Corrientes 5901
874,269,-34.592743840185136,-58.44508466395995,Tron,-34.59038005796719,-58.444432585999486,269,,Ghghghfh
875,270,-34.592743840185136,-58.43723188831996,Farmacia Esencia,-34.5897139762479,-58.43204133115982,583,,Serrano
876,270,-34.592743840185136,-58.43723188831996,Optica margarita,-34.595811,-58.434832,406,,Julian Alvarez
877,271,-34.592743840185136,-58.42937911267995,Farmacity,-34.59419133002287,-58.430110863636834,174,,Av. Córdoba 4601
878,271,-34.592743840185136,-58.42937911267995,Farmacia Costa Rica,-34.58738800585713,-58.42802882194519,608,,Costa Rica 4799
879,271,-34.592743840185136,-58.42937911267995,Farmacia Duran,-34.5966102613401,-58.43177936233379,483,,Tucuman 3199
880,271,-34.592743840185136,-58.42937911267995,Farmacia Malvinas Gurruchaga,-34.59636500664393,-58.43184067413278,461,,Av. Córdoba 4895
881,271,-34.592743840185136,-58.42937911267995,Farmacia Esencia,-34.5897139762479,-58.43204133115982,416,,Serrano
882,271,-34.592743840185136,-58.42937911267995,Farmacia San Antonio,-34.59214058668522,-58.42913183880783,70,,
883,271,-34.592743840185136,-58.42937911267995,Farmacia Ricardo,-34.596467,-58.43168,465,,Scalabrini Ortiz
884,271,-34.592743840185136,-58.42937911267995,Farmacia  Nuestra Sra De La Consolacion,-34.596399,-58.431766,461,,
885,272,-34.592743840185136,-58.42152633703996,Farmacity,-34.59415875856731,-58.41916106529191,267,,Honduras 3953
886,272,-34.592743840185136,-58.42152633703996,Farmacia Alfa,-34.597803238989734,-58.42192679643631,564,,Av. Córdoba 3902
887,272,-34.592743840185136,-58.42152633703996,Farmacity,-34.59757582681364,-58.42261612415314,547,,Av. Córdoba 3949
888,272,-34.592743840185136,-58.42152633703996,Kiosco Gascon,-34.59140088202586,-58.42199776555586,155,,Gascon esq. Julián Alvarez
889,272,-34.592743840185136,-58.42152633703996,Farmacity,-34.589306954398005,-58.42260490085662,395,,Av. Raúl Scalabrini Ortiz 1868
890,272,-34.592743840185136,-58.42152633703996,Farmacia,-34.589163399581885,-58.420715909081274,405,,Arenales
891,272,-34.592743840185136,-58.42152633703996,Farmacia San Francisco,-34.5884771758136,-58.42025890286783,488,,Scalabrini Ortiz
892,272,-34.592743840185136,-58.42152633703996,Farmaliv,-34.597713906637026,-58.41735528425325,672,,Bulnes 3599
893,273,-34.592743840185136,-58.41367356139996,Farmacity,-34.591217,-58.413418,171,,República Dominicana 3358
894,273,-34.592743840185136,-58.41367356139996,Farmacia Charcas,-34.59260319681474,-58.41347647733992,23,,
895,273,-34.592743840185136,-58.41367356139996,Farmacia Viejo Palermo,-34.59246929437818,-58.41364366456912,30,,Bulnes 1714
896,273,-34.592743840185136,-58.41367356139996,Farmacity,-34.59415875856731,-58.41916106529191,526,,Honduras 3953
897,273,-34.592743840185136,-58.41367356139996,Farmacia Nueva Dickens,-34.59104216994637,-58.407892564900926,562,,Av. Santa Fe 3000
898,273,-34.592743840185136,-58.41367356139996,Farmacity,-34.59254610516108,-58.40637803077698,668,,Av. Santa Fe 2822
899,273,-34.592743840185136,-58.41367356139996,Farmacia Scienza,-34.58934073137326,-58.41294705273332,384,,Güemes 3500
900,273,-34.592743840185136,-58.41367356139996,Farmacity,-34.59788454025383,-58.41434067881191,575,,Av. Córdoba 3381
901,273,-34.592743840185136,-58.41367356139996,Farmacity,-34.59236676122293,-58.40633652573859,673,,Santa Fe 2844
902,273,-34.592743840185136,-58.41367356139996,Farmacia Jardin,-34.58763112929015,-58.412122269829084,586,,
903,273,-34.592743840185136,-58.41367356139996,Farmacia Nueva Delta,-34.596185183397786,-58.41530440437243,411,,Honduras 3702
904,273,-34.592743840185136,-58.41367356139996,Farmacia Sofiba,-34.590452874017025,-58.410680294036865,374,,Güemes 3271
905,273,-34.592743840185136,-58.41367356139996,Farmacia Gran Gallo,-34.59399099866479,-58.409837429469064,377,,Gallo
906,273,-34.592743840185136,-58.41367356139996,Dentista,-34.589004362520505,-58.410465717315674,509,,Av. Santa Fe 3100
907,273,-34.592743840185136,-58.41367356139996,Farmacia,-34.58889857783086,-58.41446845849169,434,,Av. Coronel diaz 2179
908,273,-34.592743840185136,-58.41367356139996,Un Éxito,-34.595656,-58.414991,345,,
909,273,-34.592743840185136,-58.41367356139996,Punto visual,-34.592703,-58.406748,634,,
910,273,-34.592743840185136,-58.41367356139996,Vantage,-34.59416627883811,-58.40827703475782,519,,Av. Santa Fe 2249
911,274,-34.592743840185136,-58.40582078575996,Farmacity,-34.59254610516108,-58.40637803077698,55,,Av. Santa Fe 2822
912,274,-34.592743840185136,-58.40582078575996,Farmacity,-34.59236676122293,-58.40633652573859,63,,Santa Fe 2844
913,274,-34.592743840185136,-58.40582078575996,Similia Farmacia,-34.59379453458753,-58.40424872552706,185,,Av. Santa Fé 2642
914,274,-34.592743840185136,-58.40582078575996,Soy Tu Farmacia,-34.591707,-58.406965,155,,
